44.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:40:01.0 (162671898)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x29db16d4
14:40:01.0 (162677425)|STATEMENT_EXECUTE|[70]
14:40:01.0 (162684468)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (162706581)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (162732276)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-10|0x29db16d4
14:40:01.0 (162738724)|STATEMENT_EXECUTE|[71]
14:40:01.0 (162748601)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (162755018)|STATEMENT_EXECUTE|[73]
14:40:01.0 (162762478)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (162766759)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (162771607)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (162787813)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (162803951)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (162829548)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-10|0x22c89e03
14:40:01.0 (162835679)|STATEMENT_EXECUTE|[74]
14:40:01.0 (162867332)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002TpsiEAC"|0x22c89e03
14:40:01.0 (162873696)|STATEMENT_EXECUTE|[75]
14:40:01.0 (162888086)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (162894413)|STATEMENT_EXECUTE|[76]
14:40:01.0 (162992744)|HEAP_ALLOCATE|[76]|Bytes:939
14:40:01.0 (163007449)|HEAP_ALLOCATE|[76]|Bytes:963
14:40:01.0 (163016454)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-10, Id=a0A28000002TpsiEAC}, ...)
14:40:01.0 (163058205)|STATEMENT_EXECUTE|[79]
14:40:01.0 (163060343)|STATEMENT_EXECUTE|[80]
14:40:01.0 (163093444)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x7c3e4b53
14:40:01.0 (163100810)|STATEMENT_EXECUTE|[83]
14:40:01.0 (163112985)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (163124384)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (163136514)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x59c6eb0
14:40:01.0 (163141468)|STATEMENT_EXECUTE|[84]
14:40:01.0 (163163861)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a0828000004ey5wAAA"|0x59c6eb0
14:40:01.0 (163169790)|STATEMENT_EXECUTE|[85]
14:40:01.0 (163202126)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x59c6eb0
14:40:01.0 (163208630)|STATEMENT_EXECUTE|[86]
14:40:01.0 (163225761)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x59c6eb0
14:40:01.0 (163230970)|STATEMENT_EXECUTE|[87]
14:40:01.0 (163249181)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|10|0x59c6eb0
14:40:01.0 (163255651)|STATEMENT_EXECUTE|[88]
14:40:01.0 (163264344)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (163271141)|STATEMENT_EXECUTE|[90]
14:40:01.0 (163287435)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x7c3e4b53
14:40:01.0 (163293643)|STATEMENT_EXECUTE|[92]
14:40:01.0 (163308057)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (163364042)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (163377592)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (163385673)|USER_DEBUG|[92]|DEBUG|a0828000004ey5wAAA===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (163395114)|STATEMENT_EXECUTE|[93]
14:40:01.0 (163402687)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (163411675)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (163434211)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (163440237)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (163482086)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (163488602)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (163528686)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a08280000054U3LAAU","Name":"POP-0080","POS_Orders__c":"a0428000007tZKrAAM","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010pkSb","Source_POS_Id__c":"a0328000000GSMe","updated__c":true,"POS_Source_Location__c":"a0328000000GSMeAAO","POS_Source_Inventory__c":"a0A28000002TgBlEAK","Units__c":3,"POS_Inventory__c":"a0A0I00000gZCVQUA4","POS_Location__c":"a030I000010pkSbQAI","POS_Orders__r":{"Id":"a0428000007tZKrAAM","POS__c":"a0328000000GSMeAAO","DestinationPOS_Id__c":"a030I000010pkSbQAI"}}|0x1bbc5c65
14:40:01.0 (163539876)|STATEMENT_EXECUTE|[54]
14:40:01.0 (163541474)|STATEMENT_EXECUTE|[57]
14:40:01.0 (163555953)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (163567687)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (163578973)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x1556e892
14:40:01.0 (163584286)|STATEMENT_EXECUTE|[58]
14:40:01.0 (163608755)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a08280000054U3LAAU"|0x1556e892
14:40:01.0 (163615219)|STATEMENT_EXECUTE|[59]
14:40:01.0 (163646577)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a0328000000GSMeAAO"|0x1556e892
14:40:01.0 (163652719)|STATEMENT_EXECUTE|[60]
14:40:01.0 (163673951)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010pkSbQAI"|0x1556e892
14:40:01.0 (163680033)|STATEMENT_EXECUTE|[62]
14:40:01.0 (163714805)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A28000002TgBlEAK"|0x1556e892
14:40:01.0 (163721414)|STATEMENT_EXECUTE|[66]
14:40:01.0 (163732180)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (163742359)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (163753893)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x644a215a
14:40:01.0 (163759101)|STATEMENT_EXECUTE|[67]
14:40:01.0 (163779880)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a08280000054U3LAAU"|0x644a215a
14:40:01.0 (163786073)|STATEMENT_EXECUTE|[68]
14:40:01.0 (163819214)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A28000002TgBlEAK"|0x644a215a
14:40:01.0 (163825577)|STATEMENT_EXECUTE|[69]
14:40:01.0 (163843264)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x644a215a
14:40:01.0 (163849307)|STATEMENT_EXECUTE|[70]
14:40:01.0 (163856478)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (163879223)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (163912962)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-3|0x644a215a
14:40:01.0 (163918963)|STATEMENT_EXECUTE|[71]
14:40:01.0 (163928030)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (163934411)|STATEMENT_EXECUTE|[73]
14:40:01.0 (163942153)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (163946271)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (163950951)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (163967749)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (163983322)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (164008242)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-3|0x22c89e03
14:40:01.0 (164014917)|STATEMENT_EXECUTE|[74]
14:40:01.0 (164047348)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A28000002TgBlEAK"|0x22c89e03
14:40:01.0 (164053477)|STATEMENT_EXECUTE|[75]
14:40:01.0 (164061275)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (164067318)|STATEMENT_EXECUTE|[76]
14:40:01.0 (164165630)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (164180383)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (164189288)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-3, Id=a0A28000002TgBlEAK}, ...)
14:40:01.0 (164234979)|STATEMENT_EXECUTE|[79]
14:40:01.0 (164237980)|STATEMENT_EXECUTE|[80]
14:40:01.0 (164281281)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x1556e892
14:40:01.0 (164288743)|STATEMENT_EXECUTE|[83]
14:40:01.0 (164301428)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (164313262)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (164327055)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x2c53a8d
14:40:01.0 (164332447)|STATEMENT_EXECUTE|[84]
14:40:01.0 (164355590)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a08280000054U3LAAU"|0x2c53a8d
14:40:01.0 (164361373)|STATEMENT_EXECUTE|[85]
14:40:01.0 (164394788)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x2c53a8d
14:40:01.0 (164401393)|STATEMENT_EXECUTE|[86]
14:40:01.0 (164418855)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x2c53a8d
14:40:01.0 (164424286)|STATEMENT_EXECUTE|[87]
14:40:01.0 (164443032)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|3|0x2c53a8d
14:40:01.0 (164449122)|STATEMENT_EXECUTE|[88]
14:40:01.0 (164458301)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (164465060)|STATEMENT_EXECUTE|[90]
14:40:01.0 (164481550)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x1556e892
14:40:01.0 (164487584)|STATEMENT_EXECUTE|[92]
14:40:01.0 (164501914)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (164559981)|HEAP_ALLOCATE|[92]|Bytes:227
14:40:01.0 (164573466)|HEAP_ALLOCATE|[92]|Bytes:248
14:40:01.0 (164580895)|USER_DEBUG|[92]|DEBUG|a08280000054U3LAAU===POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, Name=POS Location 100 - VadaPav, POS_Location__c=a030I000010pkSbQAI, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a030I000010pkSbQAI, Qty_Available__c=0}
14:40:01.0 (164590263)|STATEMENT_EXECUTE|[93]
14:40:01.0 (164598178)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (164608137)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (164630365)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (164636307)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (164678386)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (164685278)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (164726804)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a080I00002mDx2fQAC","Name":"POP-0169","POS_Orders__c":"a040I00002AYf54QAD","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a0328000003VJ2B","Source_POS_Id__c":"a030I000010pkSb","updated__c":true,"POS_Source_Location__c":"a030I000010pkSbQAI","POS_Source_Inventory__c":"a0A0I00000gZCVQUA4","Units__c":5,"POS_Inventory__c":"a0A28000002TpsiEAC","POS_Location__c":"a0328000003VJ2BAAW","POS_Orders__r":{"Id":"a040I00002AYf54QAD","POS__c":"a030I000010pkSbQAI","DestinationPOS_Id__c":"a0328000003VJ2BAAW"}}|0x7b6301c4
14:40:01.0 (164738249)|STATEMENT_EXECUTE|[54]
14:40:01.0 (164739814)|STATEMENT_EXECUTE|[57]
14:40:01.0 (164753151)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (164764554)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (164775220)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x59536442
14:40:01.0 (164780520)|STATEMENT_EXECUTE|[58]
14:40:01.0 (164805225)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a080I00002mDx2fQAC"|0x59536442
14:40:01.0 (164811555)|STATEMENT_EXECUTE|[59]
14:40:01.0 (164843170)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a030I000010pkSbQAI"|0x59536442
14:40:01.0 (164849477)|STATEMENT_EXECUTE|[60]
14:40:01.0 (164870128)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a0328000003VJ2BAAW"|0x59536442
14:40:01.0 (164875857)|STATEMENT_EXECUTE|[62]
14:40:01.0 (164917134)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A0I00000gZCVQUA4"|0x59536442
14:40:01.0 (164923684)|STATEMENT_EXECUTE|[66]
14:40:01.0 (164934941)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (164945458)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (164957227)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x6ca6dec3
14:40:01.0 (164962800)|STATEMENT_EXECUTE|[67]
14:40:01.0 (164984872)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a080I00002mDx2fQAC"|0x6ca6dec3
14:40:01.0 (164990969)|STATEMENT_EXECUTE|[68]
14:40:01.0 (165023595)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A0I00000gZCVQUA4"|0x6ca6dec3
14:40:01.0 (165030396)|STATEMENT_EXECUTE|[69]
14:40:01.0 (165046963)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x6ca6dec3
14:40:01.0 (165052848)|STATEMENT_EXECUTE|[70]
14:40:01.0 (165060244)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (165082496)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (165108060)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-5|0x6ca6dec3
14:40:01.0 (165114480)|STATEMENT_EXECUTE|[71]
14:40:01.0 (165123822)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (165130666)|STATEMENT_EXECUTE|[73]
14:40:01.0 (165140685)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (165145959)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (165151244)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (165168461)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (165184720)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (165210273)|VARIABLE_ASSIGNMENT|[73]|this.Qty_on_Hand__c|-5|0x22c89e03
14:40:01.0 (165216153)|STATEMENT_EXECUTE|[74]
14:40:01.0 (165247573)|VARIABLE_ASSIGNMENT|[74]|this.Id|"a0A0I00000gZCVQUA4"|0x22c89e03
14:40:01.0 (165253923)|STATEMENT_EXECUTE|[75]
14:40:01.0 (165261793)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (165267538)|STATEMENT_EXECUTE|[76]
14:40:01.0 (165364023)|HEAP_ALLOCATE|[76]|Bytes:938
14:40:01.0 (165378341)|HEAP_ALLOCATE|[76]|Bytes:962
14:40:01.0 (165387446)|USER_DEBUG|[76]|DEBUG|value of posProduct Item(POS_Inventory__c:{Id=a0A28000002RSxdEAG, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=34}, POS_Inventory__c:{Id=a0A28000002TpsiEAC, POS_Location__c=a0328000003VJ2BAAW, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A28000002RSxTEAW, POS_Location__c=a0328000000GP8pAAG, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A28000002RTrwEAG, POS_Location__c=a0328000000GP8zAAG, Qty_on_Hand__c=null}, POS_Inventory__c:{Id=a0A28000002RTsVEAW, POS_Location__c=a0328000000GR7kAAG, Qty_on_Hand__c=11}, POS_Inventory__c:{Id=a0A28000002TgBlEAK, POS_Location__c=a0328000000GSMeAAO, Qty_on_Hand__c=10}, POS_Inventory__c:{Id=a0A0I00000gZCVQUA4, POS_Location__c=a030I000010pkSbQAI, Qty_on_Hand__c=0}, POS_Inventory__c:{Id=a0A0I00000lqmawUAA, POS_Location__c=a030I000010qcmyQAA, Qty_on_Hand__c=50}, POS_Inventory__c:{Id=a0A0I00000lqmarUAA, POS_Location__c=a030I000010qcn8QAA, Qty_on_Hand__c=0}, POS_Inventory__c:{Qty_on_Hand__c=-5, Id=a0A0I00000gZCVQUA4}, ...)
14:40:01.0 (165428469)|STATEMENT_EXECUTE|[79]
14:40:01.0 (165430513)|STATEMENT_EXECUTE|[80]
14:40:01.0 (165462598)|VARIABLE_ASSIGNMENT|[80]|this.POS_Inventory__c|"a0A28000002TpsiEAC"|0x59536442
14:40:01.0 (165469714)|STATEMENT_EXECUTE|[83]
14:40:01.0 (165481700)|HEAP_ALLOCATE|[83]|Bytes:4
14:40:01.0 (165493339)|VARIABLE_SCOPE_BEGIN|[83]|posInvTr1|POS_Inventory_Transaction__c|true|false
14:40:01.0 (165505853)|VARIABLE_ASSIGNMENT|[83]|posInvTr1|{}|0x471c8088
14:40:01.0 (165511535)|STATEMENT_EXECUTE|[84]
14:40:01.0 (165533849)|VARIABLE_ASSIGNMENT|[84]|this.POS_Order_Product__c|"a080I00002mDx2fQAC"|0x471c8088
14:40:01.0 (165540062)|STATEMENT_EXECUTE|[85]
14:40:01.0 (165573051)|VARIABLE_ASSIGNMENT|[85]|this.POS_Inventory__c|"a0A28000002TpsiEAC"|0x471c8088
14:40:01.0 (165579536)|STATEMENT_EXECUTE|[86]
14:40:01.0 (165596044)|VARIABLE_ASSIGNMENT|[86]|this.POS_Product__c|"a0528000002DQVYAA4"|0x471c8088
14:40:01.0 (165601734)|STATEMENT_EXECUTE|[87]
14:40:01.0 (165619007)|VARIABLE_ASSIGNMENT|[87]|this.Qty_Sold__c|5|0x471c8088
14:40:01.0 (165624422)|STATEMENT_EXECUTE|[88]
14:40:01.0 (165633600)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (165639451)|STATEMENT_EXECUTE|[90]
14:40:01.0 (165655432)|VARIABLE_ASSIGNMENT|[90]|this.updated__c|true|0x59536442
14:40:01.0 (165661449)|STATEMENT_EXECUTE|[92]
14:40:01.0 (165675583)|HEAP_ALLOCATE|[92]|Bytes:18
14:40:01.0 (165732076)|HEAP_ALLOCATE|[92]|Bytes:223
14:40:01.0 (165745429)|HEAP_ALLOCATE|[92]|Bytes:244
14:40:01.0 (165753276)|USER_DEBUG|[92]|DEBUG|a080I00002mDx2fQAC===POS_Inventory__c:{Id=a0A28000002TpsiEAC, Name=POS Locale 6 - VadaPav, POS_Location__c=a0328000003VJ2BAAW, POS_Product__c=a0528000002DQVYAA4, Qty_on_Hand__c=0, POS__c=a0528000002DQVYAA4a0328000003VJ2BAAW, Qty_Available__c=0}
14:40:01.0 (165762086)|STATEMENT_EXECUTE|[93]
14:40:01.0 (165769931)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (165779652)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (165802292)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.hasNext()
14:40:01.0 (165813443)|METHOD_ENTRY|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (165857200)|METHOD_EXIT|[48]||Database.QueryLocatorIterator.next()
14:40:01.0 (165863827)|VARIABLE_SCOPE_BEGIN|[48]|posOrdPrd|POS_Order_Products__c|true|false
14:40:01.0 (165934779)|VARIABLE_ASSIGNMENT|[48]|posOrdPrd|{"Id":"a080I00002mEG1vQAG","Name":"POP-0182","POS_Orders__c":"a040I00002CBHdkQAH","POS_Products__c":"a0528000002DQVYAA4","Destination_POS_Id__c":"a030I000010qcn8","Source_POS_Id__c":"a030I000010qcmy","updated__c":false,"Units__c":4,"POS_Orders__r":{"Id":"a040I00002CBHdkQAH","POS__c":"a030I000010qcmyQAA","DestinationPOS_Id__c":"a030I000010qcn8QAA"}}|0x2412c48e
14:40:01.0 (165944719)|STATEMENT_EXECUTE|[54]
14:40:01.0 (165946378)|STATEMENT_EXECUTE|[57]
14:40:01.0 (165961052)|HEAP_ALLOCATE|[57]|Bytes:4
14:40:01.0 (165973749)|VARIABLE_SCOPE_BEGIN|[57]|pop|POS_Order_Products__c|true|false
14:40:01.0 (165985404)|VARIABLE_ASSIGNMENT|[57]|pop|{}|0x66a1c53a
14:40:01.0 (165990566)|STATEMENT_EXECUTE|[58]
14:40:01.0 (166017799)|VARIABLE_ASSIGNMENT|[58]|this.Id|"a080I00002mEG1vQAG"|0x66a1c53a
14:40:01.0 (166024634)|STATEMENT_EXECUTE|[59]
14:40:01.0 (166057821)|VARIABLE_ASSIGNMENT|[59]|this.POS_Source_Location__c|"a030I000010qcmyQAA"|0x66a1c53a
14:40:01.0 (166064074)|STATEMENT_EXECUTE|[60]
14:40:01.0 (166084623)|VARIABLE_ASSIGNMENT|[60]|this.POS_Location__c|"a030I000010qcn8QAA"|0x66a1c53a
14:40:01.0 (166091352)|STATEMENT_EXECUTE|[62]
14:40:01.0 (166127781)|VARIABLE_ASSIGNMENT|[62]|this.POS_Source_Inventory__c|"a0A0I00000lqmawUAA"|0x66a1c53a
14:40:01.0 (166136054)|STATEMENT_EXECUTE|[66]
14:40:01.0 (166147926)|HEAP_ALLOCATE|[66]|Bytes:4
14:40:01.0 (166158704)|VARIABLE_SCOPE_BEGIN|[66]|posInvTr|POS_Inventory_Transaction__c|true|false
14:40:01.0 (166170426)|VARIABLE_ASSIGNMENT|[66]|posInvTr|{}|0x3c2b4feb
14:40:01.0 (166175656)|STATEMENT_EXECUTE|[67]
14:40:01.0 (166197621)|VARIABLE_ASSIGNMENT|[67]|this.POS_Order_Product__c|"a080I00002mEG1vQAG"|0x3c2b4feb
14:40:01.0 (166203752)|STATEMENT_EXECUTE|[68]
14:40:01.0 (166236796)|VARIABLE_ASSIGNMENT|[68]|this.POS_Inventory__c|"a0A0I00000lqmawUAA"|0x3c2b4feb
14:40:01.0 (166242753)|STATEMENT_EXECUTE|[69]
14:40:01.0 (166259486)|VARIABLE_ASSIGNMENT|[69]|this.POS_Product__c|"a0528000002DQVYAA4"|0x3c2b4feb
14:40:01.0 (166265484)|STATEMENT_EXECUTE|[70]
14:40:01.0 (166272819)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (166295770)|HEAP_ALLOCATE|[70]|Bytes:28
14:40:01.0 (166320622)|VARIABLE_ASSIGNMENT|[70]|this.Qty_Sold__c|-4|0x3c2b4feb
14:40:01.0 (166326873)|STATEMENT_EXECUTE|[71]
14:40:01.0 (166336312)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:40:01.0 (166342857)|STATEMENT_EXECUTE|[73]
14:40:01.0 (166350528)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (166354914)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (166359481)|HEAP_ALLOCATE|[73]|Bytes:28
14:40:01.0 (166376341)|HEAP_ALLOCATE|[73]|Bytes:28
